rental_id,rental_date,return_date,first_name,last_name,district,postal_code,city,country,amount
14846,"2005-08-22 02:13:48","2005-08-30 05:39:48",christopher,greco,lombardia,70923,brescia,italy,5.99
15422,"2005-08-22 23:58:09","2005-08-30 19:03:09",christopher,greco,lombardia,70923,brescia,italy,4.99
104,"2005-05-25 17:46:33","2005-05-27 15:20:33",daniel,cabral,"minas gerais",59686,ibirité,brazil,0.99
1162,"2005-06-14 23:09:38","2005-06-23 22:00:38",daniel,cabral,"minas gerais",59686,ibirité,brazil,4.99
1333,"2005-06-15 11:37:08","2005-06-16 10:13:08",daniel,cabral,"minas gerais",59686,ibirité,brazil,2.99
1918,"2005-06-17 05:40:14","2005-06-21 08:53:14",daniel,cabral,"minas gerais",59686,ibirité,brazil,3.99
2088,"2005-06-17 17:35:30","2005-06-23 20:13:30",daniel,cabral,"minas gerais",59686,ibirité,brazil,6.99
2480,"2005-06-18 21:04:09","2005-06-22 16:24:09",daniel,cabral,"minas gerais",59686,ibirité,brazil,5.99
2618,"2005-06-19 08:03:01","2005-06-24 03:23:01",daniel,cabral,"minas gerais",59686,ibirité,brazil,2.99
3830,"2005-07-06 16:01:16","2005-07-15 19:35:16",daniel,cabral,"minas gerais",59686,ibirité,brazil,10.99
4072,"2005-07-07 04:48:02","2005-07-12 10:32:02",daniel,cabral,"minas gerais",59686,ibirité,brazil,0.99
5621,"2005-07-10 05:34:10","2005-07-14 02:49:10",daniel,cabral,"minas gerais",59686,ibirité,brazil,5.99
5836,"2005-07-10 16:49:02","2005-07-11 22:35:02",daniel,cabral,"minas gerais",59686,ibirité,brazil,0.99
7648,"2005-07-28 01:35:33","2005-08-04 06:21:33",daniel,cabral,"minas gerais",59686,ibirité,brazil,5.99
8637,"2005-07-29 14:30:11","2005-08-04 14:00:11",daniel,cabral,"minas gerais",59686,ibirité,brazil,5.99
8981,"2005-07-30 04:25:30","2005-08-06 02:37:30",daniel,cabral,"minas gerais",59686,ibirité,brazil,7.99
9536,"2005-07-31 01:19:02","2005-08-02 19:38:02",daniel,cabral,"minas gerais",59686,ibirité,brazil,2.99
11137,"2005-08-02 09:25:31","2005-08-08 08:10:31",daniel,cabral,"minas gerais",59686,ibirité,brazil,2.99
12500,"2005-08-18 13:05:51","2005-08-19 14:54:51",daniel,cabral,"minas gerais",59686,ibirité,brazil,4.99
12710,"2005-08-18 21:02:50","2005-08-26 15:07:50",daniel,cabral,"minas gerais",59686,ibirité,brazil,7.99
12929,"2005-08-19 05:05:23","2005-08-25 04:37:23",daniel,cabral,"minas gerais",59686,ibirité,brazil,4.99
14972,"2005-08-22 06:53:21","2005-08-29 02:25:21",daniel,cabral,"minas gerais",59686,ibirité,brazil,5.99
274,"2005-05-26 16:48:51","2005-06-03 18:17:51",paul,trout,kursk,94878,kursk,"russian federation",5.99
544,"2005-05-28 07:03:00","2005-06-06 06:23:00",paul,trout,kursk,94878,kursk,"russian federation",6.99
952,"2005-05-30 16:28:07","2005-06-02 16:12:07",paul,trout,kursk,94878,kursk,"russian federation",2.99
990,"2005-05-30 23:25:14","2005-06-06 18:41:14",paul,trout,kursk,94878,kursk,"russian federation",3.99
1128,"2005-05-31 17:49:26","2005-06-05 19:51:26",paul,trout,kursk,94878,kursk,"russian federation",6.99
1622,"2005-06-16 07:33:18","2005-06-21 07:23:18",paul,trout,kursk,94878,kursk,"russian federation",4.99
1955,"2005-06-17 08:40:22","2005-06-19 10:47:22",paul,trout,kursk,94878,kursk,"russian federation",0.99
2967,"2005-06-20 07:40:35","2005-06-29 05:50:35",paul,trout,kursk,94878,kursk,"russian federation",6.99
4836,"2005-07-08 18:09:08","2005-07-15 20:19:08",paul,trout,kursk,94878,kursk,"russian federation",3.99
5224,"2005-07-09 12:07:27","2005-07-17 08:59:27",paul,trout,kursk,94878,kursk,"russian federation",5.99
6419,"2005-07-11 23:36:38","2005-07-13 03:23:38",paul,trout,kursk,94878,kursk,"russian federation",4.99
8167,"2005-07-28 21:25:45","2005-08-04 18:04:45",paul,trout,kursk,94878,kursk,"russian federation",6.99
8473,"2005-07-29 08:36:53","2005-07-31 12:14:53",paul,trout,kursk,94878,kursk,"russian federation",2.99
9503,"2005-07-31 00:02:38","2005-08-06 06:01:38",paul,trout,kursk,94878,kursk,"russian federation",6.99
9882,"2005-07-31 13:53:33","2005-08-09 15:55:33",paul,trout,kursk,94878,kursk,"russian federation",8.99
10134,"2005-07-31 21:56:10","2005-08-06 21:20:10",paul,trout,kursk,94878,kursk,"russian federation",4.99
10448,"2005-08-01 09:09:31","2005-08-02 09:55:31",paul,trout,kursk,94878,kursk,"russian federation",4.99
12997,"2005-08-19 07:31:46","2005-08-24 09:20:46",paul,trout,kursk,94878,kursk,"russian federation",2.99
13310,"2005-08-19 19:05:16","2005-08-23 22:47:16",paul,trout,kursk,94878,kursk,"russian federation",0.99
13423,"2005-08-19 23:07:42","2005-08-26 20:45:42",paul,trout,kursk,94878,kursk,"russian federation",1.99
14517,"2005-08-21 14:57:03","2005-08-24 13:52:03",paul,trout,kursk,94878,kursk,"russian federation",4.99
15826,"2005-08-23 15:15:02","2005-08-31 20:39:02",paul,trout,kursk,94878,kursk,"russian federation",9.99
16020,"2005-08-23 21:34:33","2005-09-01 18:17:33",paul,trout,kursk,94878,kursk,"russian federation",8.99
229,"2005-05-26 11:19:20","2005-05-31 11:56:20",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",4.99
530,"2005-05-28 05:13:01","2005-06-01 10:21:01",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",0.99
1049,"2005-05-31 06:57:04","2005-06-02 11:32:04",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",4.99
1079,"2005-05-31 10:48:17","2005-06-08 12:30:17",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",6.99
1419,"2005-06-15 17:54:50","2005-06-17 19:44:50",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",0.99
3457,"2005-06-21 21:42:33","2005-06-30 19:54:33",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",3.99
3766,"2005-07-06 13:04:35","2005-07-07 15:46:35",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",2.99
3792,"2005-07-06 14:26:38","2005-07-11 16:34:38",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",1.99
4647,"2005-07-08 09:27:36","2005-07-16 14:56:36",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",3.99
5031,"2005-07-09 02:36:37","2005-07-14 03:09:37",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",5.99
6751,"2005-07-12 14:50:34","2005-07-15 19:39:34",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",2.99
6866,"2005-07-12 20:03:44","2005-07-15 01:55:44",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",2.99
8137,"2005-07-28 20:07:18","2005-08-03 17:41:18",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",4.99
8412,"2005-07-29 06:44:50","2005-08-06 05:04:50",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",6.99
8721,"2005-07-29 17:56:21","2005-08-02 21:30:21",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",4.99
9016,"2005-07-30 05:26:13","2005-08-04 00:25:13",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",6.99
9154,"2005-07-30 10:59:54","2005-08-05 16:47:54",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",3.99
10858,"2005-08-02 00:08:39","2005-08-05 00:58:39",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",2.99
11248,"2005-08-02 13:35:34","2005-08-03 10:37:34",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",0.99
11879,"2005-08-17 14:25:09","2005-08-26 09:19:09",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",5.99
12186,"2005-08-18 01:43:36","2005-08-23 07:13:36",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",2.99
12945,"2005-08-19 05:51:46","2005-08-23 11:22:46",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",0.99
14362,"2005-08-21 09:19:49","2005-08-26 11:06:49",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",2.99
14504,"2005-08-21 14:23:01","2005-08-27 13:56:01",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",3.99
15100,"2005-08-22 11:55:03","2005-08-25 14:55:03",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",4.99
15882,"2005-08-23 16:44:31","2005-09-01 15:44:31",mark,rinehart,tabuk,17032,tabuk,"saudi arabia",6.99
669,"2005-05-28 22:03:25","2005-06-03 03:39:25",donald,mahon,hubei,91400,ezhou,china,4.99
712,"2005-05-29 04:02:24","2005-05-30 03:09:24",donald,mahon,hubei,91400,ezhou,china,2.99
781,"2005-05-29 14:23:58","2005-05-30 17:44:58",donald,mahon,hubei,91400,ezhou,china,0.99
843,"2005-05-30 00:44:24","2005-05-31 00:58:24",donald,mahon,hubei,91400,ezhou,china,0.99
1312,"2005-06-15 10:16:27","2005-06-20 06:53:27",donald,mahon,hubei,91400,ezhou,china,2.99
2617,"2005-06-19 07:48:31","2005-06-27 11:56:31",donald,mahon,hubei,91400,ezhou,china,7.99
2711,"2005-06-19 14:12:22","2005-06-21 09:29:22",donald,mahon,hubei,91400,ezhou,china,4.99
4552,"2005-07-08 04:36:35","2005-07-14 05:48:35",donald,mahon,hubei,91400,ezhou,china,2.99
5255,"2005-07-09 13:51:08","2005-07-17 13:58:08",donald,mahon,hubei,91400,ezhou,china,5.99
6384,"2005-07-11 22:07:26","2005-07-16 22:39:26",donald,mahon,hubei,91400,ezhou,china,2.99
7294,"2005-07-27 12:38:14","2005-07-30 13:01:14",donald,mahon,hubei,91400,ezhou,china,0.99
8381,"2005-07-29 05:31:44","2005-07-31 09:20:44",donald,mahon,hubei,91400,ezhou,china,4.99
8970,"2005-07-30 04:02:05","2005-08-07 03:40:05",donald,mahon,hubei,91400,ezhou,china,3.99
9836,"2005-07-31 12:12:00","2005-08-09 06:53:00",donald,mahon,hubei,91400,ezhou,china,2.99
10237,"2005-08-01 02:07:32","2005-08-07 03:54:32",donald,mahon,hubei,91400,ezhou,china,5.99
10933,"2005-08-02 02:50:49","2005-08-08 04:39:49",donald,mahon,hubei,91400,ezhou,china,7.99
11854,"2005-08-17 13:42:52","2005-08-26 14:04:52",donald,mahon,hubei,91400,ezhou,china,2.99
12011,"2005-08-17 19:19:44","2005-08-23 00:56:44",donald,mahon,hubei,91400,ezhou,china,2.99
14250,"2005-08-21 05:39:35","2005-08-28 10:06:35",donald,mahon,hubei,91400,ezhou,china,2.99
14325,"2005-08-21 08:15:38","2005-08-23 08:08:38",donald,mahon,hubei,91400,ezhou,china,4.99
15081,"2005-08-22 11:14:31","2005-08-28 14:23:31",donald,mahon,hubei,91400,ezhou,china,2.99
15340,"2005-08-22 20:55:56","2005-08-27 18:52:56",donald,mahon,hubei,91400,ezhou,china,0.99
15569,"2005-08-23 05:24:29","2005-08-30 08:23:29",donald,mahon,hubei,91400,ezhou,china,6.99
80,"2005-05-25 12:12:07","2005-05-31 17:46:07",george,linton,"são paulo",59255,sorocaba,brazil,5.99
440,"2005-05-27 18:00:35","2005-05-29 16:15:35",george,linton,"são paulo",59255,sorocaba,brazil,4.99
1598,"2005-06-16 06:02:39","2005-06-23 09:09:39",george,linton,"são paulo",59255,sorocaba,brazil,3.99
1624,"2005-06-16 07:48:57","2005-06-17 05:52:57",george,linton,"são paulo",59255,sorocaba,brazil,2.99
3517,"2005-07-06 00:52:35","2005-07-08 20:10:35",george,linton,"são paulo",59255,sorocaba,brazil,0.99
3656,"2005-07-06 07:55:22","2005-07-13 10:36:22",george,linton,"são paulo",59255,sorocaba,brazil,2.99
3808,"2005-07-06 15:15:35","2005-07-07 16:10:35",george,linton,"são paulo",59255,sorocaba,brazil,0.99
4386,"2005-07-07 20:55:19","2005-07-10 21:51:19",george,linton,"são paulo",59255,sorocaba,brazil,0.99
5241,"2005-07-09 13:19:14","2005-07-11 14:32:14",george,linton,"são paulo",59255,sorocaba,brazil,4.99
5856,"2005-07-10 17:57:32","2005-07-11 13:57:32",george,linton,"são paulo",59255,sorocaba,brazil,0.99
6192,"2005-07-11 11:44:41","2005-07-19 10:12:41",george,linton,"são paulo",59255,sorocaba,brazil,5.99
6666,"2005-07-12 11:32:15","2005-07-14 16:09:15",george,linton,"são paulo",59255,sorocaba,brazil,2.99
6763,"2005-07-12 15:26:34","2005-07-18 16:38:34",george,linton,"são paulo",59255,sorocaba,brazil,3.99
7004,"2005-07-27 01:36:05","2005-08-03 23:46:05",george,linton,"são paulo",59255,sorocaba,brazil,4.99
7276,"2005-07-27 11:41:57","2005-08-01 10:39:57",george,linton,"são paulo",59255,sorocaba,brazil,2.99
8022,"2005-07-28 15:48:56","2005-08-06 13:40:56",george,linton,"são paulo",59255,sorocaba,brazil,6.99
8073,"2005-07-28 17:29:02","2005-08-01 22:17:02",george,linton,"são paulo",59255,sorocaba,brazil,3.99
8105,"2005-07-28 18:59:46","2005-07-29 22:51:46",george,linton,"são paulo",59255,sorocaba,brazil,0.99
8328,"2005-07-29 04:06:24","2005-08-03 22:24:24",george,linton,"são paulo",59255,sorocaba,brazil,6.99
8644,"2005-07-29 14:45:45","2005-08-03 20:10:45",george,linton,"são paulo",59255,sorocaba,brazil,4.99
9191,"2005-07-30 12:25:51","2005-08-05 16:13:51",george,linton,"são paulo",59255,sorocaba,brazil,3.99
9318,"2005-07-30 17:14:30","2005-08-06 16:53:30",george,linton,"são paulo",59255,sorocaba,brazil,6.99
11908,"2005-08-17 15:43:09","2005-08-24 14:32:09",george,linton,"são paulo",59255,sorocaba,brazil,3.99
12434,"2005-08-18 10:38:08","2005-08-22 16:14:08",george,linton,"são paulo",59255,sorocaba,brazil,0.99
13120,"2005-08-19 11:47:38","2005-08-26 08:20:38",george,linton,"são paulo",59255,sorocaba,brazil,3.99
13265,"2005-08-19 17:29:00","2005-08-20 12:59:00",george,linton,"são paulo",59255,sorocaba,brazil,2.99
13553,"2005-08-20 04:07:21","2005-08-28 09:55:21",george,linton,"são paulo",59255,sorocaba,brazil,3.99
14145,"2005-08-21 02:11:38","2005-08-22 22:19:38",george,linton,"são paulo",59255,sorocaba,brazil,4.99
14409,"2005-08-21 10:53:35","2005-08-25 10:40:35",george,linton,"são paulo",59255,sorocaba,brazil,4.99
14682,"2005-08-21 20:25:57","2005-08-28 00:42:57",george,linton,"são paulo",59255,sorocaba,brazil,4.99
14815,"2005-08-22 01:12:44","2005-08-24 01:42:44",george,linton,"são paulo",59255,sorocaba,brazil,4.99
14873,"2005-08-22 03:31:06","2005-08-31 05:34:06",george,linton,"são paulo",59255,sorocaba,brazil,5.99
16021,"2005-08-23 21:37:59","2005-08-31 01:52:59",george,linton,"são paulo",59255,sorocaba,brazil,3.99
537,"2005-05-28 06:20:55","2005-06-05 11:48:55",kenneth,gooden,"tel aviv",62472,"bat yam",israel,8.99
551,"2005-05-28 07:44:18","2005-06-02 12:55:18",kenneth,gooden,"tel aviv",62472,"bat yam",israel,4.99
1701,"2005-06-16 13:18:48","2005-06-22 15:00:48",kenneth,gooden,"tel aviv",62472,"bat yam",israel,2.99
4021,"2005-07-07 01:46:44","2005-07-12 00:16:44",kenneth,gooden,"tel aviv",62472,"bat yam",israel,2.99
4992,"2005-07-09 00:49:37","2005-07-16 02:05:37",kenneth,gooden,"tel aviv",62472,"bat yam",israel,4.99
5126,"2005-07-09 07:25:35","2005-07-18 05:05:35",kenneth,gooden,"tel aviv",62472,"bat yam",israel,6.99
6661,"2005-07-12 11:20:39","2005-07-16 08:17:39",kenneth,gooden,"tel aviv",62472,"bat yam",israel,4.99
6894,"2005-07-12 21:20:50","2005-07-20 23:42:50",kenneth,gooden,"tel aviv",62472,"bat yam",israel,4.99
8416,"2005-07-29 06:52:54","2005-08-05 09:50:54",kenneth,gooden,"tel aviv",62472,"bat yam",israel,5.99
8677,"2005-07-29 16:01:13","2005-08-07 19:21:13",kenneth,gooden,"tel aviv",62472,"bat yam",israel,6.99
9735,"2005-07-31 08:57:49","2005-08-08 13:51:49",kenneth,gooden,"tel aviv",62472,"bat yam",israel,9.99
11254,"2005-08-02 13:43:49","2005-08-08 13:16:49",kenneth,gooden,"tel aviv",62472,"bat yam",israel,0.99
12155,"2005-08-18 00:24:30","2005-08-18 19:12:30",kenneth,gooden,"tel aviv",62472,"bat yam",israel,2.99
14106,"2005-08-21 00:46:01","2005-08-27 23:44:01",kenneth,gooden,"tel aviv",62472,"bat yam",israel,2.99
14162,"2005-08-21 02:55:34","2005-08-27 00:13:34",kenneth,gooden,"tel aviv",62472,"bat yam",israel,2.99
15504,"2005-08-23 02:45:21","2005-09-01 03:24:21",kenneth,gooden,"tel aviv",62472,"bat yam",israel,6.99
16,"2005-05-25 00:43:11","2005-05-26 04:42:11",steven,curley,maharashtra,59811,miraj,india,4.99
644,"2005-05-28 18:59:12","2005-06-04 18:06:12",steven,curley,maharashtra,59811,miraj,india,8.99
1065,"2005-05-31 08:54:56","2005-06-08 09:21:56",steven,curley,maharashtra,59811,miraj,india,1.99
1317,"2005-06-15 10:30:19","2005-06-24 08:18:19",steven,curley,maharashtra,59811,miraj,india,4.99
1350,"2005-06-15 12:50:25","2005-06-23 11:35:25",steven,curley,maharashtra,59811,miraj,india,4.99
2032,"2005-06-17 13:24:07","2005-06-18 18:18:07",steven,curley,maharashtra,59811,miraj,india,4.99
2338,"2005-06-18 11:24:54","2005-06-19 07:34:54",steven,curley,maharashtra,59811,miraj,india,4.99
2491,"2005-06-18 22:01:31","2005-06-26 02:46:31",steven,curley,maharashtra,59811,miraj,india,1.99
2820,"2005-06-19 20:20:33","2005-06-26 20:32:33",steven,curley,maharashtra,59811,miraj,india,4.99
3373,"2005-06-21 13:35:32","2005-06-30 12:03:32",steven,curley,maharashtra,59811,miraj,india,8.99
4379,"2005-07-07 20:32:30","2005-07-11 20:40:30",steven,curley,maharashtra,59811,miraj,india,2.99
5102,"2005-07-09 06:25:48","2005-07-16 11:32:48",steven,curley,maharashtra,59811,miraj,india,3.99
5544,"2005-07-10 02:48:07","2005-07-17 01:08:07",steven,curley,maharashtra,59811,miraj,india,7.99
5618,"2005-07-10 05:28:58","2005-07-18 01:38:58",steven,curley,maharashtra,59811,miraj,india,5.99
6988,"2005-07-27 01:00:08","2005-07-31 04:35:08",steven,curley,maharashtra,59811,miraj,india,4.99
7339,"2005-07-27 14:17:48","2005-07-31 12:47:48",steven,curley,maharashtra,59811,miraj,india,2.99
7586,"2005-07-27 23:19:29","2005-07-29 23:04:29",steven,curley,maharashtra,59811,miraj,india,2.99
7592,"2005-07-27 23:26:04","2005-07-29 23:48:04",steven,curley,maharashtra,59811,miraj,india,4.99
7945,"2005-07-28 12:53:58","2005-08-03 14:04:58",steven,curley,maharashtra,59811,miraj,india,1.99
8564,"2005-07-29 11:33:00","2005-08-05 15:35:00",steven,curley,maharashtra,59811,miraj,india,4.99
9508,"2005-07-31 00:22:39","2005-08-04 05:40:39",steven,curley,maharashtra,59811,miraj,india,4.99
9903,"2005-07-31 14:31:44","2005-08-08 20:03:44",steven,curley,maharashtra,59811,miraj,india,6.99
10438,"2005-08-01 08:53:04","2005-08-09 06:39:04",steven,curley,maharashtra,59811,miraj,india,7.99
12028,"2005-08-17 20:03:47","2005-08-23 17:09:47",steven,curley,maharashtra,59811,miraj,india,0.99
12191,"2005-08-18 01:57:11","2005-08-22 22:53:11",steven,curley,maharashtra,59811,miraj,india,0.99
12823,"2005-08-19 01:15:47","2005-08-22 05:32:47",steven,curley,maharashtra,59811,miraj,india,2.99
13277,"2005-08-19 17:57:35","2005-08-25 15:45:35",steven,curley,maharashtra,59811,miraj,india,5.99
14226,"2005-08-21 04:55:37","2005-08-24 04:32:37",steven,curley,maharashtra,59811,miraj,india,2.99
15840,"2005-08-23 15:34:49","2005-08-24 16:54:49",steven,curley,maharashtra,59811,miraj,india,2.99
107,"2005-05-25 18:28:09","2005-06-03 22:46:09",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",6.99
2287,"2005-06-18 07:04:36","2005-06-27 03:00:36",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",6.99
3029,"2005-06-20 11:51:30","2005-06-25 16:42:30",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
3251,"2005-06-21 03:20:37","2005-06-23 04:54:37",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",0.99
4138,"2005-07-07 08:17:13","2005-07-14 05:18:13",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",0.99
4177,"2005-07-07 10:12:36","2005-07-15 15:48:36",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",8.99
4700,"2005-07-08 11:37:21","2005-07-12 15:41:21",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",0.99
5548,"2005-07-10 02:56:45","2005-07-13 01:33:45",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",0.99
5942,"2005-07-10 22:47:17","2005-07-17 01:54:17",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",7.99
7309,"2005-07-27 13:00:29","2005-07-29 12:15:29",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
8062,"2005-07-28 17:15:06","2005-07-30 16:56:06",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
8327,"2005-07-29 04:00:52","2005-07-31 08:27:52",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
8458,"2005-07-29 08:05:09","2005-08-02 03:42:09",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",4.99
9110,"2005-07-30 09:05:42","2005-08-03 05:15:42",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
9513,"2005-07-31 00:28:30","2005-08-01 00:22:30",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",4.99
9770,"2005-07-31 09:52:40","2005-08-09 06:44:40",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",8.99
10364,"2005-08-01 06:06:49","2005-08-09 06:05:49",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
12111,"2005-08-17 22:59:55","2005-08-22 19:33:55",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
12138,"2005-08-17 23:55:54","2005-08-26 23:32:54",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",7.99
12301,"2005-08-18 05:36:20","2005-08-23 03:15:20",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
13388,"2005-08-19 21:46:49","2005-08-27 16:18:49",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",4.99
14032,"2005-08-20 21:26:55","2005-08-26 19:19:55",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",5.99
14385,"2005-08-21 10:02:55","2005-08-25 07:19:55",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",0.99
14669,"2005-08-21 19:54:06","2005-08-25 23:12:06",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
14791,"2005-08-22 00:35:55","2005-08-30 20:23:55",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",4.99
15204,"2005-08-22 16:30:43","2005-08-26 20:37:43",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",2.99
15280,"2005-08-22 19:09:52","2005-08-28 00:39:52",edward,baugh,streymoyar,29763,tórshavn,"faroe islands",4.99
224,"2005-05-26 10:18:27","2005-06-04 06:59:27",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,9.99
2634,"2005-06-19 08:55:17","2005-06-20 11:44:17",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,2.99
2643,"2005-06-19 09:39:27","2005-06-26 10:27:27",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,2.99
3337,"2005-06-21 10:24:35","2005-06-22 13:51:35",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,0.99
3376,"2005-06-21 13:43:02","2005-06-28 18:07:02",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,7.99
3732,"2005-07-06 11:33:37","2005-07-08 08:31:37",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,4.99
3974,"2005-07-06 22:59:16","2005-07-11 22:30:16",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,2.99
4356,"2005-07-07 19:21:22","2005-07-16 15:57:22",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,8.99
7649,"2005-07-28 01:37:26","2005-07-28 21:18:26",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,0.99
7853,"2005-07-28 09:36:38","2005-07-29 15:01:38",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,0.99
10023,"2005-07-31 18:25:51","2005-08-09 18:00:51",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,5.99
14276,"2005-08-21 06:34:05","2005-08-28 10:13:05",brian,wyman,kujawsko-pomorskie,25787,bydgoszcz,poland,2.99
15,"2005-05-25 00:39:22","2005-06-03 03:30:22",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,9.99
149,"2005-05-26 00:28:05","2005-06-02 21:30:05",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,3.99
439,"2005-05-27 17:54:48","2005-06-02 23:01:48",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,2.99
1632,"2005-06-16 08:03:42","2005-06-17 03:40:42",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,2.99
1892,"2005-06-17 04:17:33","2005-06-20 00:06:33",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,4.99
2021,"2005-06-17 12:41:18","2005-06-23 17:17:18",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,3.99
2703,"2005-06-19 13:36:06","2005-06-28 08:26:06",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,4.99
2884,"2005-06-20 01:31:16","2005-06-21 04:03:16",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,0.99
3256,"2005-06-21 03:45:42","2005-06-30 02:51:42",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,3.99
4119,"2005-07-07 07:06:03","2005-07-13 01:56:03",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,3.99
4295,"2005-07-07 16:08:51","2005-07-13 13:06:51",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,2.99
4630,"2005-07-08 08:33:38","2005-07-09 13:09:38",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,4.99
5791,"2005-07-10 14:16:22","2005-07-19 13:38:22",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,8.99
5882,"2005-07-10 19:20:34","2005-07-11 18:39:34",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,2.99
6132,"2005-07-11 08:24:44","2005-07-13 06:41:44",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,2.99
6195,"2005-07-11 12:00:32","2005-07-16 15:00:32",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,4.99
6255,"2005-07-11 15:11:33","2005-07-15 19:55:33",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,4.99
6485,"2005-07-12 02:07:59","2005-07-19 22:56:59",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,6.99
7953,"2005-07-28 13:24:32","2005-08-05 16:09:32",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,2.99
9017,"2005-07-30 05:26:20","2005-08-04 10:00:20",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,4.99
9044,"2005-07-30 06:35:21","2005-07-31 10:27:21",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,0.99
11575,"2005-08-17 01:50:26","2005-08-18 00:43:26",ronald,weiner,mxico,73170,"san felipe del progreso",mexico,0.99
